zenodo_deposition_id,country,title,doi,url,citation
16540041,Armenia,Infrastructure Climate Resilience Assessment Data Starter Kit for Armenia,10.5281/zenodo.16540041,https://zenodo.org/records/16540041,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Armenia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540041"
10796787,American Samoa,Infrastructure Climate Resilience Assessment Data Starter Kit for American Samoa,10.5281/zenodo.10796787,https://zenodo.org/records/10796787,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for American Samoa (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796787"
16539728,Australia,Infrastructure Climate Resilience Assessment Data Starter Kit for Australia,10.5281/zenodo.16539728,https://zenodo.org/records/16539728,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Australia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539728"
16539760,Austria,Infrastructure Climate Resilience Assessment Data Starter Kit for Austria,10.5281/zenodo.16539760,https://zenodo.org/records/16539760,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Austria (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539760"
16539737,Azerbaijan,Infrastructure Climate Resilience Assessment Data Starter Kit for Azerbaijan,10.5281/zenodo.16539737,https://zenodo.org/records/16539737,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Azerbaijan (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539737"
16540228,Burundi,Infrastructure Climate Resilience Assessment Data Starter Kit for Burundi,10.5281/zenodo.16540228,https://zenodo.org/records/16540228,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Burundi (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540228"
16540007,Belgium,Infrastructure Climate Resilience Assessment Data Starter Kit for Belgium,10.5281/zenodo.16540007,https://zenodo.org/records/16540007,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Belgium (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540007"
10410904,Benin,Infrastructure Climate Resilience Assessment Data Starter Kit for Benin,10.5281/zenodo.10410904,https://zenodo.org/records/10410904,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2023). Infrastructure Climate Resilience Assessment Data Starter Kit for Benin (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10410904"
16539785,Burkina Faso,Infrastructure Climate Resilience Assessment Data Starter Kit for Burkina Faso,10.5281/zenodo.16539785,https://zenodo.org/records/16539785,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Burkina Faso (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539785"
10796717,Bangladesh,Infrastructure Climate Resilience Assessment Data Starter Kit for Bangladesh,10.5281/zenodo.10796717,https://zenodo.org/records/10796717,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Bangladesh (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796717"
16540110,Bulgaria,Infrastructure Climate Resilience Assessment Data Starter Kit for Bulgaria,10.5281/zenodo.16540110,https://zenodo.org/records/16540110,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bulgaria (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540110"
16540106,Bahrain,Infrastructure Climate Resilience Assessment Data Starter Kit for Bahrain,10.5281/zenodo.16540106,https://zenodo.org/records/16540106,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bahrain (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540106"
16539787,The Bahamas,Infrastructure Climate Resilience Assessment Data Starter Kit for The Bahamas,10.5281/zenodo.16539787,https://zenodo.org/records/16539787,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for The Bahamas (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539787"
16540013,Bosnia and Herzegovina,Infrastructure Climate Resilience Assessment Data Starter Kit for Bosnia and Herzegovina,10.5281/zenodo.16540013,https://zenodo.org/records/16540013,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bosnia and Herzegovina (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540013"
10796742,Saint Barthelemy,Infrastructure Climate Resilience Assessment Data Starter Kit for Saint Barthelemy,10.5281/zenodo.10796742,https://zenodo.org/records/10796742,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Saint Barthelemy (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796742"
16540159,Belarus,Infrastructure Climate Resilience Assessment Data Starter Kit for Belarus,10.5281/zenodo.16540159,https://zenodo.org/records/16540159,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Belarus (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540159"
10796617,Belize,Infrastructure Climate Resilience Assessment Data Starter Kit for Belize,10.5281/zenodo.10796617,https://zenodo.org/records/10796617,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Belize (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796617"
16539792,Bermuda,Infrastructure Climate Resilience Assessment Data Starter Kit for Bermuda,10.5281/zenodo.16539792,https://zenodo.org/records/16539792,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bermuda (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539792"
16540220,Bolivia,Infrastructure Climate Resilience Assessment Data Starter Kit for Bolivia,10.5281/zenodo.16540220,https://zenodo.org/records/16540220,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bolivia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540220"
16539780,Bonaire,Infrastructure Climate Resilience Assessment Data Starter Kit for Bonaire,10.5281/zenodo.16539780,https://zenodo.org/records/16539780,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bonaire (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539780"
10796805,Saint-Eustatius,Infrastructure Climate Resilience Assessment Data Starter Kit for Saint-Eustatius,10.5281/zenodo.10796805,https://zenodo.org/records/10796805,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Saint-Eustatius (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796805"
16540091,Saba,Infrastructure Climate Resilience Assessment Data Starter Kit for Saba,10.5281/zenodo.16540091,https://zenodo.org/records/16540091,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Saba (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540091"
16540153,Brazil,Infrastructure Climate Resilience Assessment Data Starter Kit for Brazil,10.5281/zenodo.16540153,https://zenodo.org/records/16540153,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Brazil (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540153"
16540049,Barbados,Infrastructure Climate Resilience Assessment Data Starter Kit for Barbados,10.5281/zenodo.16540049,https://zenodo.org/records/16540049,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Barbados (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540049"
16540103,Brunei,Infrastructure Climate Resilience Assessment Data Starter Kit for Brunei,10.5281/zenodo.16540103,https://zenodo.org/records/16540103,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Brunei (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540103"
16540225,Bhutan,Infrastructure Climate Resilience Assessment Data Starter Kit for Bhutan,10.5281/zenodo.16540225,https://zenodo.org/records/16540225,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Bhutan (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540225"
16540178,Botswana,Infrastructure Climate Resilience Assessment Data Starter Kit for Botswana,10.5281/zenodo.16540178,https://zenodo.org/records/16540178,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Botswana (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540178"
16540092,Central African Republic,Infrastructure Climate Resilience Assessment Data Starter Kit for Central African Republic,10.5281/zenodo.16540092,https://zenodo.org/records/16540092,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Central African Republic (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540092"
10796793,Cocos (Keeling) Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Cocos (Keeling) Islands,10.5281/zenodo.10796793,https://zenodo.org/records/10796793,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Cocos (Keeling) Islands (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796793"
16540039,Switzerland,Infrastructure Climate Resilience Assessment Data Starter Kit for Switzerland,10.5281/zenodo.16540039,https://zenodo.org/records/16540039,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Switzerland (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540039"
16540025,Chile,Infrastructure Climate Resilience Assessment Data Starter Kit for Chile,10.5281/zenodo.16540025,https://zenodo.org/records/16540025,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Chile (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540025"
16540011,China,Infrastructure Climate Resilience Assessment Data Starter Kit for China,10.5281/zenodo.16540011,https://zenodo.org/records/16540011,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for China (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540011"
10410882,Ivory Coast,Infrastructure Climate Resilience Assessment Data Starter Kit for Ivory Coast,10.5281/zenodo.10410882,https://zenodo.org/records/10410882,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2023). Infrastructure Climate Resilience Assessment Data Starter Kit for Ivory Coast (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10410882"
16540163,Cameroon,Infrastructure Climate Resilience Assessment Data Starter Kit for Cameroon,10.5281/zenodo.16540163,https://zenodo.org/records/16540163,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Cameroon (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540163"
15276150,Democratic Republic of the Congo,Infrastructure Climate Resilience Assessment Data Starter Kit for Democratic Republic of the Congo,10.5281/zenodo.15276150,https://zenodo.org/records/15276150,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Democratic Republic of the Congo (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.15276150"
16539756,Republic of the Congo,Infrastructure Climate Resilience Assessment Data Starter Kit for Republic of the Congo,10.5281/zenodo.16539756,https://zenodo.org/records/16539756,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Republic of the Congo (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539756"
16539781,Cook Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Cook Islands,10.5281/zenodo.16539781,https://zenodo.org/records/16539781,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Cook Islands (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539781"
10410814,Colombia,Infrastructure Climate Resilience Assessment Data Starter Kit for Colombia,10.5281/zenodo.10410814,https://zenodo.org/records/10410814,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2023). Infrastructure Climate Resilience Assessment Data Starter Kit for Colombia (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10410814"
10796685,Comoros,Infrastructure Climate Resilience Assessment Data Starter Kit for Comoros,10.5281/zenodo.10796685,https://zenodo.org/records/10796685,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Comoros (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796685"
16540147,Cabo Verde,Infrastructure Climate Resilience Assessment Data Starter Kit for Cabo Verde,10.5281/zenodo.16540147,https://zenodo.org/records/16540147,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Cabo Verde (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540147"
10796695,Costa Rica,Infrastructure Climate Resilience Assessment Data Starter Kit for Costa Rica,10.5281/zenodo.10796695,https://zenodo.org/records/10796695,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Costa Rica (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796695"
10796627,Cuba,Infrastructure Climate Resilience Assessment Data Starter Kit for Cuba,10.5281/zenodo.10796627,https://zenodo.org/records/10796627,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Cuba (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796627"
16540233,Curaçao,Infrastructure Climate Resilience Assessment Data Starter Kit for Curaçao,10.5281/zenodo.16540233,https://zenodo.org/records/16540233,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Curaçao (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540233"
10796647,Christmas Island,Infrastructure Climate Resilience Assessment Data Starter Kit for Christmas Island,10.5281/zenodo.10796647,https://zenodo.org/records/10796647,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Christmas Island (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796647"
16539777,Cayman Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Cayman Islands,10.5281/zenodo.16539777,https://zenodo.org/records/16539777,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Cayman Islands (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539777"
16539706,Cyprus,Infrastructure Climate Resilience Assessment Data Starter Kit for Cyprus,10.5281/zenodo.16539706,https://zenodo.org/records/16539706,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Cyprus (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539706"
16539710,Czechia,Infrastructure Climate Resilience Assessment Data Starter Kit for Czechia,10.5281/zenodo.16539710,https://zenodo.org/records/16539710,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Czechia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539710"
16539764,Germany,Infrastructure Climate Resilience Assessment Data Starter Kit for Germany,10.5281/zenodo.16539764,https://zenodo.org/records/16539764,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Germany (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539764"
10410914,Djibouti,Infrastructure Climate Resilience Assessment Data Starter Kit for Djibouti,10.5281/zenodo.10410914,https://zenodo.org/records/10410914,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2023). Infrastructure Climate Resilience Assessment Data Starter Kit for Djibouti (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10410914"
16540207,Dominica,Infrastructure Climate Resilience Assessment Data Starter Kit for Dominica,10.5281/zenodo.16540207,https://zenodo.org/records/16540207,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Dominica (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540207"
16539743,Denmark,Infrastructure Climate Resilience Assessment Data Starter Kit for Denmark,10.5281/zenodo.16539743,https://zenodo.org/records/16539743,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Denmark (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539743"
10796711,Dominican Republic,Infrastructure Climate Resilience Assessment Data Starter Kit for Dominican Republic,10.5281/zenodo.10796711,https://zenodo.org/records/10796711,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2024). Infrastructure Climate Resilience Assessment Data Starter Kit for Dominican Republic (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10796711"
10410894,Algeria,Infrastructure Climate Resilience Assessment Data Starter Kit for Algeria,10.5281/zenodo.10410894,https://zenodo.org/records/10410894,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2023). Infrastructure Climate Resilience Assessment Data Starter Kit for Algeria (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10410894"
16540132,Ecuador,Infrastructure Climate Resilience Assessment Data Starter Kit for Ecuador,10.5281/zenodo.16540132,https://zenodo.org/records/16540132,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Ecuador (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540132"
16540181,Egypt,Infrastructure Climate Resilience Assessment Data Starter Kit for Egypt,10.5281/zenodo.16540181,https://zenodo.org/records/16540181,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Egypt (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540181"
16540028,Canary Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Canary Islands,10.5281/zenodo.16540028,https://zenodo.org/records/16540028,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Canary Islands (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540028"
16540119,Galapagos Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Galapagos Islands,10.5281/zenodo.16540119,https://zenodo.org/records/16540119,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Galapagos Islands (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540119"
16540187,Eritrea,Infrastructure Climate Resilience Assessment Data Starter Kit for Eritrea,10.5281/zenodo.16540187,https://zenodo.org/records/16540187,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Eritrea (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540187"
16539798,Spain,Infrastructure Climate Resilience Assessment Data Starter Kit for Spain,10.5281/zenodo.16539798,https://zenodo.org/records/16539798,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Spain (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539798"
16540096,Estonia,Infrastructure Climate Resilience Assessment Data Starter Kit for Estonia,10.5281/zenodo.16540096,https://zenodo.org/records/16540096,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Estonia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540096"
10410845,Ethiopia,Infrastructure Climate Resilience Assessment Data Starter Kit for Ethiopia,10.5281/zenodo.10410845,https://zenodo.org/records/10410845,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2023). Infrastructure Climate Resilience Assessment Data Starter Kit for Ethiopia (0.1.0) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.10410845"
16539712,Finland,Infrastructure Climate Resilience Assessment Data Starter Kit for Finland,10.5281/zenodo.16539712,https://zenodo.org/records/16539712,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Finland (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539712"
16540046,Falkland Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Falkland Islands,10.5281/zenodo.16540046,https://zenodo.org/records/16540046,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Falkland Islands (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540046"
16540017,Corsica,Infrastructure Climate Resilience Assessment Data Starter Kit for Corsica,10.5281/zenodo.16540017,https://zenodo.org/records/16540017,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Corsica (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540017"
16539778,Fiji (East),Infrastructure Climate Resilience Assessment Data Starter Kit for Fiji (East),10.5281/zenodo.16539778,https://zenodo.org/records/16539778,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Fiji (East) (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539778"
16539987,Fiji (West),Infrastructure Climate Resilience Assessment Data Starter Kit for Fiji (West),10.5281/zenodo.16539987,https://zenodo.org/records/16539987,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Fiji (West) (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539987"
16539758,France,Infrastructure Climate Resilience Assessment Data Starter Kit for France,10.5281/zenodo.16539758,https://zenodo.org/records/16539758,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for France (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539758"
16540003,Faroe Islands,Infrastructure Climate Resilience Assessment Data Starter Kit for Faroe Islands,10.5281/zenodo.16540003,https://zenodo.org/records/16540003,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Faroe Islands (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540003"
16540121,Federated States of Micronesia,Infrastructure Climate Resilience Assessment Data Starter Kit for Federated States of Micronesia,10.5281/zenodo.16540121,https://zenodo.org/records/16540121,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Federated States of Micronesia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540121"
16540090,Gabon,Infrastructure Climate Resilience Assessment Data Starter Kit for Gabon,10.5281/zenodo.16540090,https://zenodo.org/records/16540090,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Gabon (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540090"
16540052,United Kingdom,Infrastructure Climate Resilience Assessment Data Starter Kit for United Kingdom,10.5281/zenodo.16540052,https://zenodo.org/records/16540052,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for United Kingdom (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16540052"
16539749,Georgia,Infrastructure Climate Resilience Assessment Data Starter Kit for Georgia,10.5281/zenodo.16539749,https://zenodo.org/records/16539749,"Russell, T., Jaramillo, D., Nicholas, C., Thomas, F., Pant, R., & Hall, J. W. (2025). Infrastructure Climate Resilience Assessment Data Starter Kit for Georgia (0.2.1) [Data set]. Zenodo. https://doi.org/10.5281/zenodo.16539749"
